"ID","plate","treatment","line","symbiosis","well","temp","day","tent_count","day_cat"
"H2-SYM-5_A1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A1","25C (ambient)",10,10,"day_10"
"H2-SYM-5_A1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A1","25C (ambient)",11,10,"day_11"
"H2-SYM-5_A1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A1","25C (ambient)",12,10,"day_12"
"H2-SYM-5_A1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A1","25C (ambient)",13,10,"day_13"
"H2-SYM-5_A1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A1","25C (ambient)",14,10,"day_14"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",0,0,"day_0"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",1,0,"day_1"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",2,0,"day_2"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",3,0,"day_3"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",4,0,"day_4"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",5,0,"day_5"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",6,0,"day_6"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",7,0,"day_7"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",8,0,"day_8"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",9,2,"day_9"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",10,5,"day_10"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",11,9,"day_11"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",12,9,"day_12"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",13,9,"day_13"
"H2-SYM-5_A2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A2","25C (ambient)",14,10,"day_14"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",0,0,"day_0"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",1,0,"day_1"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",2,0,"day_2"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",3,0,"day_3"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",4,0,"day_4"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",5,0,"day_5"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",6,0,"day_6"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",7,8,"day_7"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",8,10,"day_8"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",9,10,"day_9"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",10,10,"day_10"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",11,10,"day_11"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",12,12,"day_12"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",13,12,"day_13"
"H2-SYM-5_A3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A3","25C (ambient)",14,12,"day_14"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",0,0,"day_0"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",1,0,"day_1"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",2,0,"day_2"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",3,0,"day_3"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",4,0,"day_4"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",5,0,"day_5"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",6,0,"day_6"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",7,4,"day_7"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",8,6,"day_8"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",9,6,"day_9"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",10,7,"day_10"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",11,8,"day_11"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",12,8,"day_12"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",13,8,"day_13"
"H2-SYM-5_A4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","A4","25C (ambient)",14,8,"day_14"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",0,0,"day_0"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",1,0,"day_1"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",2,3,"day_2"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",3,3,"day_3"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",4,4,"day_4"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",5,4,"day_5"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",6,4,"day_6"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",7,6,"day_7"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",8,6,"day_8"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",9,12,"day_9"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",10,12,"day_10"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",11,16,"day_11"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",12,16,"day_12"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",13,16,"day_13"
"H2-SYM-5_B1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B1","25C (ambient)",14,16,"day_14"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",0,0,"day_0"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",1,0,"day_1"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",2,0,"day_2"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",3,0,"day_3"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",4,0,"day_4"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",5,0,"day_5"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",6,4,"day_6"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",7,6,"day_7"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",8,7,"day_8"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",9,7,"day_9"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",10,8,"day_10"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",11,8,"day_11"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",12,8,"day_12"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",13,8,"day_13"
"H2-SYM-5_B2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B2","25C (ambient)",14,8,"day_14"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",0,0,"day_0"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",1,2,"day_1"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",2,2,"day_2"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",3,2,"day_3"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",4,2,"day_4"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",5,2,"day_5"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",6,7,"day_6"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",7,12,"day_7"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",8,12,"day_8"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",9,12,"day_9"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",10,13,"day_10"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",11,16,"day_11"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",12,16,"day_12"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",13,16,"day_13"
"H2-SYM-5_B3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B3","25C (ambient)",14,16,"day_14"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",0,0,"day_0"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",1,0,"day_1"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",2,0,"day_2"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",3,0,"day_3"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",4,0,"day_4"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",5,0,"day_5"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",6,0,"day_6"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",7,0,"day_7"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",8,4,"day_8"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",9,6,"day_9"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",10,6,"day_10"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",11,6,"day_11"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",12,6,"day_12"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",13,6,"day_13"
"H2-SYM-5_B4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","B4","25C (ambient)",14,6,"day_14"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",0,0,"day_0"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",1,0,"day_1"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",2,0,"day_2"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",3,0,"day_3"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",4,0,"day_4"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",5,0,"day_5"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",6,0,"day_6"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",7,5,"day_7"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",8,7,"day_8"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",9,8,"day_9"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",10,8,"day_10"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",11,8,"day_11"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",12,8,"day_12"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",13,10,"day_13"
"H2-SYM-5_C1_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C1","25C (ambient)",14,10,"day_14"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",0,0,"day_0"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",1,0,"day_1"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",2,0,"day_2"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",3,0,"day_3"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",4,0,"day_4"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",5,2,"day_5"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",6,4,"day_6"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",7,10,"day_7"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",8,10,"day_8"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",9,11,"day_9"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",10,12,"day_10"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",11,14,"day_11"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",12,14,"day_12"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",13,14,"day_13"
"H2-SYM-5_C2_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C2","25C (ambient)",14,14,"day_14"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",0,0,"day_0"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",1,0,"day_1"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",2,0,"day_2"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",3,0,"day_3"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",4,0,"day_4"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",5,0,"day_5"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",6,5,"day_6"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",7,8,"day_7"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",8,9,"day_8"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",9,10,"day_9"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",10,10,"day_10"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",11,10,"day_11"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",12,10,"day_12"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",13,10,"day_13"
"H2-SYM-5_C3_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C3","25C (ambient)",14,10,"day_14"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",0,0,"day_0"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",1,0,"day_1"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",2,0,"day_2"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",3,0,"day_3"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",4,0,"day_4"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",5,0,"day_5"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",6,2,"day_6"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",7,7,"day_7"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",8,10,"day_8"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",9,10,"day_9"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",10,10,"day_10"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",11,10,"day_11"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",12,12,"day_12"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",13,12,"day_13"
"H2-SYM-5_C4_X3B","H2-Sym-5","H2-SYM-25C (b)","H2","Sym","C4","25C (ambient)",14,12,"day_14"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",0,0,"day_0"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",1,0,"day_1"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",2,0,"day_2"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",3,0,"day_3"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",4,NA,"day_4"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",5,NA,"day_5"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",6,NA,"day_6"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",7,NA,"day_7"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",8,NA,"day_8"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",9,NA,"day_9"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",10,NA,"day_10"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",11,NA,"day_11"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",12,NA,"day_12"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",13,NA,"day_13"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",14,NA,"day_14"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",17,NA,"day_17"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",20,NA,"day_20"
"H2-SYM-1_A1","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A1","25C (ambient)",21,NA,"day_21"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",0,0,"day_0"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",1,0,"day_1"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",2,0,"day_2"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",3,0,"day_3"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",4,0,"day_4"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",5,0,"day_5"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",6,0,"day_6"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",7,4,"day_7"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",8,NA,"day_8"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",9,NA,"day_9"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",10,NA,"day_10"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",11,NA,"day_11"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",12,NA,"day_12"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",13,NA,"day_13"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",14,NA,"day_14"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",17,NA,"day_17"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",20,NA,"day_20"
"H2-SYM-1_A2","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A2","25C (ambient)",21,NA,"day_21"
"H2-SYM-1_A3","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A3","25C (ambient)",0,0,"day_0"
"H2-SYM-1_A3","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A3","25C (ambient)",1,0,"day_1"
"H2-SYM-1_A3","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A3","25C (ambient)",2,0,"day_2"
"H2-SYM-1_A3","H2-Sym-1","H2-SYM-25C (c)","H2","Sym","A3","25C (ambient)",3,0,"day_3"
